17	26	0.058017947
18	26	0.058017947
26	27	0.03383694
23	27	0.03383694
27	28	0.01691847
21	28	0.01691847
9	29	0.048228893
15	29	0.048228893
29	30	0.020296974
16	30	0.020296974
30	31	0.017003313
12	31	0.017003313
25	32	0.015090794
31	32	0.015090794
3	33	0.06106675
5	33	0.06106675
33	34	0.05088896
7	34	0.05088896
34	35	0.020355584
6	35	0.020355584
28	36	0.011689017
22	36	0.011689017
24	36	0.011689017
32	37	0.011577739
35	37	0.011577739
36	38	0.011136831
37	38	0.011136831
38	39	0.010177792
2	39	0.010177792
4	39	0.010177792
8	39	0.010177792
39	40	0.010148487
10	40	0.010148487
40	41	0.009903645
11	41	0.009903645
41	42	0.009669658
20	42	0.009669658
42	43	0.009583508
14	43	0.009583508
43	44	0.00951811
1	44	0.00951811
44	45	0.008479389
13	45	0.008479389
45	46	0.0067641675
19	46	0.0067641675
